date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:51:39	15055/15055	---M--	200	added ('OK')	application/x-javascript	date:Sun,%2013%20Sep%202020%2023:09:48%20GMT	http://avo.smartinnovates.com/demo5/wp-content/plugins/elementor/assets/lib/font-awesome/js/v4-shims.min.js?ver=3.0.7	C:/Users/User/Desktop/Portfolio/avo.smartinnovates.com/demo5/wp-content/plugins/elementor/assets/lib/font-awesome/js/v4-shims.min8571.js	(from http://avo.smartinnovates.com/demo5/home5-light/)
23:51:39	1070/1070	---M--	200	added ('OK')	image/png	date:Sat,%2017%20Oct%202020%2022:32:07%20GMT	http://avo.smartinnovates.com/demo5/wp-content/uploads/sites/12/2020/10/cropped-Favicon-32x32.png	C:/Users/User/Desktop/Portfolio/avo.smartinnovates.com/demo5/wp-content/uploads/sites/12/2020/10/cropped-Favicon-32x32.png	(from http://avo.smartinnovates.com/demo5/home5-light/)
23:51:40	10176/10176	---M--	200	added ('OK')	image/png	date:Sat,%2017%20Oct%202020%2022:32:07%20GMT	http://avo.smartinnovates.com/demo5/wp-content/uploads/sites/12/2020/10/cropped-Favicon-192x192.png	C:/Users/User/Desktop/Portfolio/avo.smartinnovates.com/demo5/wp-content/uploads/sites/12/2020/10/cropped-Favicon-192x192.png	(from http://avo.smartinnovates.com/demo5/home5-light/)
23:51:41	14685/14685	---M--	200	added ('OK')	image/png	date:Sat,%2017%20Oct%202020%2022:32:07%20GMT	http://avo.smartinnovates.com/demo5/wp-content/uploads/sites/12/2020/10/cropped-Favicon-180x180.png	C:/Users/User/Desktop/Portfolio/avo.smartinnovates.com/demo5/wp-content/uploads/sites/12/2020/10/cropped-Favicon-180x180.png	(from http://avo.smartinnovates.com/demo5/home5-light/)
23:51:41	7545/7545	---M--	200	added ('OK')	image/png	date:Sun,%2008%20Nov%202020%2000:22:05%20GMT	http://avo.smartinnovates.com/demo5/wp-content/themes/avo/images/logo-white.png	C:/Users/User/Desktop/Portfolio/avo.smartinnovates.com/demo5/wp-content/themes/avo/images/logo-white.png	(from http://avo.smartinnovates.com/demo5/home5-light/)
23:51:42	7356/7356	---M--	200	added ('OK')	image/png	date:Thu,%2029%20Oct%202020%2015:11:36%20GMT	http://avo.smartinnovates.com/demo5/wp-content/themes/avo/images/logo.png	C:/Users/User/Desktop/Portfolio/avo.smartinnovates.com/demo5/wp-content/themes/avo/images/logo.png	(from http://avo.smartinnovates.com/demo5/home5-light/)
23:52:02	127472/127472	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Sep%202020%2010:35:16%20GMT	http://avo.smartinnovates.com/demo5/wp-content/uploads/sites/12/2020/08/05.jpg	C:/Users/User/Desktop/Portfolio/avo.smartinnovates.com/demo5/wp-content/uploads/sites/12/2020/08/05.jpg	(from http://avo.smartinnovates.com/demo5/home5-light/)
23:52:07	191116/191116	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Sep%202020%2010:35:17%20GMT	http://avo.smartinnovates.com/demo5/wp-content/uploads/sites/12/2020/08/01-1.jpg	C:/Users/User/Desktop/Portfolio/avo.smartinnovates.com/demo5/wp-content/uploads/sites/12/2020/08/01-1.jpg	(from http://avo.smartinnovates.com/demo5/home5-light/)
23:52:08	144005/144005	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Sep%202020%2010:35:13%20GMT	http://avo.smartinnovates.com/demo5/wp-content/uploads/sites/12/2020/08/03-1.jpg	C:/Users/User/Desktop/Portfolio/avo.smartinnovates.com/demo5/wp-content/uploads/sites/12/2020/08/03-1.jpg	(from http://avo.smartinnovates.com/demo5/home5-light/)
23:52:13	163869/163869	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Sep%202020%2010:35:14%20GMT	http://avo.smartinnovates.com/demo5/wp-content/uploads/sites/12/2020/08/04.jpg	C:/Users/User/Desktop/Portfolio/avo.smartinnovates.com/demo5/wp-content/uploads/sites/12/2020/08/04.jpg	(from http://avo.smartinnovates.com/demo5/home5-light/)
23:52:17	52832/52832	---M--	200	added ('OK')	image/jpeg	date:Sun,%2006%20Sep%202020%2022:15:18%20GMT	http://avo.smartinnovates.com/demo3/wp-content/uploads/sites/2/2020/08/2-1.jpg	C:/Users/User/Desktop/Portfolio/avo.smartinnovates.com/demo3/wp-content/uploads/sites/2/2020/08/2-1.jpg	(from http://avo.smartinnovates.com/demo5/home5-light/)
23:52:17	98799/98799	---M--	200	added ('OK')	image/jpeg	date:Sun,%2006%20Sep%202020%2022:15:19%20GMT	http://avo.smartinnovates.com/demo3/wp-content/uploads/sites/2/2020/08/1-4.jpg	C:/Users/User/Desktop/Portfolio/avo.smartinnovates.com/demo3/wp-content/uploads/sites/2/2020/08/1-4.jpg	(from http://avo.smartinnovates.com/demo5/home5-light/)
23:52:26	119630/119630	---M--	200	added ('OK')	image/jpeg	date:Sun,%2006%20Sep%202020%2022:15:19%20GMT	http://avo.smartinnovates.com/demo3/wp-content/uploads/sites/2/2020/08/3-1.jpg	C:/Users/User/Desktop/Portfolio/avo.smartinnovates.com/demo3/wp-content/uploads/sites/2/2020/08/3-1.jpg	(from http://avo.smartinnovates.com/demo5/home5-light/)
23:52:28	55539/55539	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Sep%202020%2010:35:33%20GMT	http://avo.smartinnovates.com/demo5/wp-content/uploads/sites/12/2020/08/2-2.jpg	C:/Users/User/Desktop/Portfolio/avo.smartinnovates.com/demo5/wp-content/uploads/sites/12/2020/08/2-2.jpg	(from http://avo.smartinnovates.com/demo5/home5-light/)
23:52:28	62522/62522	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Sep%202020%2010:35:34%20GMT	http://avo.smartinnovates.com/demo5/wp-content/uploads/sites/12/2020/08/3-2.jpg	C:/Users/User/Desktop/Portfolio/avo.smartinnovates.com/demo5/wp-content/uploads/sites/12/2020/08/3-2.jpg	(from http://avo.smartinnovates.com/demo5/home5-light/)
23:52:29	3881/3881	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Aug%202020%2004:51:46%20GMT	http://avo.smartinnovates.com/wp-content/uploads/2020/08/02.png	C:/Users/User/Desktop/Portfolio/avo.smartinnovates.com/wp-content/uploads/2020/08/02.png	(from http://avo.smartinnovates.com/demo5/home5-light/)
23:52:29	8804/8804	---M--	200	added ('OK')	image/png	date:Sun,%2020%20Sep%202020%2020:40:04%20GMT	http://avo.smartinnovates.com/demo2/wp-content/uploads/sites/3/2020/09/1.png	C:/Users/User/Desktop/Portfolio/avo.smartinnovates.com/demo2/wp-content/uploads/sites/3/2020/09/1.png	(from http://avo.smartinnovates.com/demo5/home5-light/)
23:52:30	20624/20624	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Aug%202020%2004:41:00%20GMT	http://avo.smartinnovates.com/wp-content/uploads/2020/08/01.png	C:/Users/User/Desktop/Portfolio/avo.smartinnovates.com/wp-content/uploads/2020/08/01.png	(from http://avo.smartinnovates.com/demo5/home5-light/)
23:52:30	4000/4000	---M--	200	added ('OK')	image/png	date:Sun,%2020%20Sep%202020%2020:40:17%20GMT	http://avo.smartinnovates.com/demo2/wp-content/uploads/sites/3/2020/09/2.png	C:/Users/User/Desktop/Portfolio/avo.smartinnovates.com/demo2/wp-content/uploads/sites/3/2020/09/2.png	(from http://avo.smartinnovates.com/demo5/home5-light/)
23:52:32	13587/13587	---M--	200	added ('OK')	image/png	date:Sun,%2020%20Sep%202020%2020:40:34%20GMT	http://avo.smartinnovates.com/demo2/wp-content/uploads/sites/3/2020/09/3.png	C:/Users/User/Desktop/Portfolio/avo.smartinnovates.com/demo2/wp-content/uploads/sites/3/2020/09/3.png	(from http://avo.smartinnovates.com/demo5/home5-light/)
23:52:35	12757/12757	---M--	200	added ('OK')	image/png	date:Sun,%2020%20Sep%202020%2020:40:53%20GMT	http://avo.smartinnovates.com/demo2/wp-content/uploads/sites/3/2020/09/4.png	C:/Users/User/Desktop/Portfolio/avo.smartinnovates.com/demo2/wp-content/uploads/sites/3/2020/09/4.png	(from http://avo.smartinnovates.com/demo5/home5-light/)
23:52:35	37119/37119	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Aug%202020%2004:52:01%20GMT	http://avo.smartinnovates.com/wp-content/uploads/2020/08/03.png	C:/Users/User/Desktop/Portfolio/avo.smartinnovates.com/wp-content/uploads/2020/08/03.png	(from http://avo.smartinnovates.com/demo5/home5-light/)
23:52:36	36154/36154	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Aug%202020%2004:52:23%20GMT	http://avo.smartinnovates.com/wp-content/uploads/2020/08/04.png	C:/Users/User/Desktop/Portfolio/avo.smartinnovates.com/wp-content/uploads/2020/08/04.png	(from http://avo.smartinnovates.com/demo5/home5-light/)
23:52:37	5338/5338	---M--	200	added ('OK')	image/png	date:Sun,%2020%20Sep%202020%2020:41:13%20GMT	http://avo.smartinnovates.com/demo2/wp-content/uploads/sites/3/2020/09/5.png	C:/Users/User/Desktop/Portfolio/avo.smartinnovates.com/demo2/wp-content/uploads/sites/3/2020/09/5.png	(from http://avo.smartinnovates.com/demo5/home5-light/)
23:52:38	182101/182101	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Nov%202020%2011:40:45%20GMT	http://avo.smartinnovates.com/demo5/wp-content/uploads/sites/12/2020/08/6.jpg	C:/Users/User/Desktop/Portfolio/avo.smartinnovates.com/demo5/wp-content/uploads/sites/12/2020/08/6.jpg	(from http://avo.smartinnovates.com/demo5/home5-light/)
23:52:38	23165/23165	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Aug%202020%2004:52:50%20GMT	http://avo.smartinnovates.com/wp-content/uploads/2020/08/05.png	C:/Users/User/Desktop/Portfolio/avo.smartinnovates.com/wp-content/uploads/2020/08/05.png	(from http://avo.smartinnovates.com/demo5/home5-light/)
23:52:39	5877/5877	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Aug%202020%2004:53:25%20GMT	http://avo.smartinnovates.com/wp-content/uploads/2020/08/07.png	C:/Users/User/Desktop/Portfolio/avo.smartinnovates.com/wp-content/uploads/2020/08/07.png	(from http://avo.smartinnovates.com/demo5/home5-light/)
23:52:40	12509/12509	---M--	200	added ('OK')	image/png	date:Sun,%2020%20Sep%202020%2020:41:26%20GMT	http://avo.smartinnovates.com/demo2/wp-content/uploads/sites/3/2020/09/6.png	C:/Users/User/Desktop/Portfolio/avo.smartinnovates.com/demo2/wp-content/uploads/sites/3/2020/09/6.png	(from http://avo.smartinnovates.com/demo5/home5-light/)
